FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VIA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
20211222;1/1/2020;5:40;LIMA;PE-1S;24;DESPISTE;0;0
20211222;1/1/2020;16:30;CAJAMARCA;PE-3N;74;DESPISTE;0;0
20211222;1/1/2020;7:45;PASCO;PE-3N;103;DESPISTE;0;1
20211222;1/1/2020;18:30;CAJAMARCA;PE-08;111;DESPISTE;0;2
20211222;1/1/2020;18:40;LIMA;PE-1N;174;DESPISTE;0;5
20211222;1/1/2020;16:30;ICA;PE-1S;199;CHOQUE;0;1
20211222;1/1/2020;16:35;ICA;PE-1S;201;CHOQUE;1;1
20211222;1/1/2020;21:45;HUANUCO;PE-3N;226;ATROPELLO;0;1
20211222;1/1/2020;23:50;PIURA;PE-1N;232;CHOQUE;0;6
20211222;1/1/2020;2:30;AMAZONAS;PE-5N;263;DESPISTE;0;2
20211222;1/1/2020;23:40;AREQUIPA;PE-1S;521;CHOQUE;0;0
20211222;1/1/2020;17:45;LA LIBERTAD;PE-1N;732;DESPISTE;0;5
20211222;1/1/2020;10:30;LA LIBERTAD;PE-1N;734;DESPISTE;0;2
20211222;1/1/2020;20:50;MOQUEGUA;PE-1S;1166;CHOQUE;0;0
20211222;1/1/2020;16:50;TACNA;PE-1S;1245;DESPISTE;1;0
20211222;1/1/2020;18:15;PUNO;PE-1S;1351;CHOQUE;0;0
20211222;2/1/2020;12:50;AREQUIPA;PE-1SJ;6;DESPISTE;2;16
20211222;2/1/2020;5:45;TACNA;PE-1SD;8;DESPISTE;2;1
20211222;2/1/2020;16:30;AREQUIPA;PE-34J;14;CHOQUE;0;0
20211222;2/1/2020;16:30;AREQUIPA;PE-34E;18;CHOQUE;0;3
20211222;2/1/2020;11:00;AREQUIPA;PE-34A;34;ESPECIAL;0;0
20211222;2/1/2020;10:10;LIMA;PE-1N;39;ATROPELLO;1;0
20211222;2/1/2020;8:00;CAJAMARCA;PE-3N;43;CHOQUE;0;0
20211222;2/1/2020;0:40;LIMA;PE-22;81;CHOQUE;0;1
20211222;2/1/2020;8:25;LIMA;PE-1S;81;DESPISTE;0;0
20211222;2/1/2020;11:20;LIMA;PE-1S;91;DESPISTE;0;1
20211222;2/1/2020;16:00;AREQUIPA;PE-34A;131;CHOQUE;4;3
20211222;2/1/2020;13:00;JUNIN;PE-22;148;CHOQUE;0;3
20211222;2/1/2020;21:52;ANCASH;PE-16;162;CHOQUE;0;0
20211222;2/1/2020;17:45;LIMA;PE-1N;191;DESPISTE;0;0
20211222;2/1/2020;23:50;PUNO;PE-34H;226;DESPISTE;3;41
20211222;2/1/2020;0:40;ANCASH;PE-1N;276;CHOQUE;2;6
20211222;2/1/2020;15:45;AMAZONAS;PE-08B;294;DESPISTE;0;1
20211222;2/1/2020;6:00;APURIMAC;PE-3S;370;DESPISTE;0;2
20211222;2/1/2020;9:30;SAN MARTIN;PE-5N;579;DESPISTE;0;2
20211222;2/1/2020;16:45;MADRE DE DIOS;PE-30C;587;DESPISTE;0;4
20211222;2/1/2020;21:20;AREQUIPA;PE-1S;951;CHOQUE;0;0
20211222;2/1/2020;20:15;TACNA;PE-34B;1018;DESPISTE;0;6
20211222;3/1/2020;18:30;LIMA;LM-108;2;DESPISTE;0;2
20211222;3/1/2020;6:50;LIMA;PE-1S;71;CHOQUE;0;2
20211222;3/1/2020;2:25;LIMA;PE-1S;81;CHOQUE;0;4
20211222;3/1/2020;11:40;LIMA;PE-1S;81;CHOQUE;0;0
20211222;3/1/2020;19:00;LAMBAYEQUE;PE-1N;105;CHOQUE;0;3
20211222;3/1/2020;23:45;LIMA;PE-1N;123;CHOQUE;0;1
20211222;3/1/2020;11:29;JUNIN;PE-22;141;CHOQUE;0;0
20211222;3/1/2020;16:00;LIMA;PE-1N;158;CHOQUE;0;2
20211222;3/1/2020;7:30;ICA;PE-1S;192;DESPISTE;0;2
20211222;3/1/2020;1:00;AYACUCHO;PE-28A;233;DESPISTE;0;0
20211222;3/1/2020;6:50;PUNO;PE-34A;244;CHOQUE;0;1
20211222;3/1/2020;10:10;ANCASH;PE-3N;388;DESPISTE;0;1
20211222;3/1/2020;1:20;AREQUIPA;PE-1S;953;CHOQUE;0;2
20211222;3/1/2020;23:50;PIURA;PE-1N;1009;DESPISTE;1;0
20211222;3/1/2020;21:30;PUNO;PE-3S;1207;CHOQUE;0;4
20211222;4/1/2020;11:10;ANCASH;PE-16;2;DESPISTE;0;0
20211222;4/1/2020;12:30;AREQUIPA;PE-34;32;CHOQUE;0;0
20211222;4/1/2020;21:40;LIMA;PE-1S;34;DESPISTE;0;2
20211222;4/1/2020;21:00;TACNA;PE-1SD;34;CHOQUE;2;0
20211222;4/1/2020;23:50;JUNIN;PE-3S;37;DESPISTE;0;4
20211222;4/1/2020;17:30;UCAYALI;PE-5N;41;CHOQUE;0;2
20211222;4/1/2020;16:50;CAJAMARCA;PE-08B;45;CHOQUE;0;2
20211222;4/1/2020;1:50;JUNIN;PE-22;54;CHOQUE;0;0
20211222;4/1/2020;16:30;CAJAMARCA;PE-08A;62;DESPISTE;0;1
20211222;4/1/2020;11:25;LIMA;PE-1N;111;DESPISTE;0;0
20211222;4/1/2020;9:30;LIMA;PE-1N;117;DESPISTE;0;1
20211222;4/1/2020;12:45;LIMA;PE-1S;120;DESPISTE;0;2
20211222;4/1/2020;12:05;HUANUCO;PE-3N;207;CHOQUE;0;1
20211222;4/1/2020;16:00;LAMBAYEQUE;PE-1N;829;DESPISTE;0;2
20211222;5/1/2020;19:50;ICA;PE-28A;4;CHOQUE;0;6
20211222;5/1/2020;19:50;LIMA;PE-1S;21;CHOQUE;0;2
20211222;5/1/2020;13:30;LIMA;PE-20A;25;CHOQUE;0;2
20211222;5/1/2020;13:40;JUNIN;PE-5S;45;CHOQUE;0;0
20211222;5/1/2020;10:54;LIMA;PE-1S;54;DESPISTE;0;2
20211222;5/1/2020;14:30;LIMA;PE-1N;83;CHOQUE;0;5
20211222;5/1/2020;16:50;LAMBAYEQUE;PE-1N;91;CHOQUE;0;1
20211222;5/1/2020;4:55;LIMA;PE-22;96;CHOQUE;0;3
20211222;5/1/2020;14:10;LIMA;PE-1N;106;CHOQUE;0;2
20211222;5/1/2020;7:20;LIMA;PE-22;129;CHOQUE;0;0
20211222;5/1/2020;15:45;PASCO;PE-3N;137;CHOQUE;0;2
20211222;5/1/2020;23:30;AREQUIPA;PE-34A;158;DESPISTE;0;0
20211222;5/1/2020;13:40;ANCASH;PE-1N;309;CHOQUE;3;4
20211222;5/1/2020;18:30;MOQUEGUA;PE-1S;1136;DESPISTE;0;0
20211222;5/1/2020;17:00;PUNO;PE-3S;1258;DESPISTE;0;5
20211222;5/1/2020;10:20;AREQUIPA;PE-34E;1300;CHOQUE;0;0
20211222;6/1/2020;15:40;LIMA;PE-22;10;CHOQUE;0;0
20211222;6/1/2020;6:00;LA LIBERTAD;PE-5N;20;DESPISTE;0;7
20211222;6/1/2020;23:40;AYACUCHO;PE-28B;28;DESPISTE;0;0
20211222;6/1/2020;22:30;PUNO;PE-30A;75;CHOQUE;1;0
20211222;6/1/2020;16:00;ICA;PE-30A;118;DESPISTE;0;0
20211222;6/1/2020;13:45;HUANCAVELICA;PE-3S;135;ATROPELLO;1;0
20211222;6/1/2020;2:30;ICA;PE-1S;196;ATROPELLO;1;0
20211222;6/1/2020;11:20;ICA;PE-1S;273;ATROPELLO;1;0
20211222;6/1/2020;0:20;AREQUIPA;PE-1S;571;CHOQUE;16;46
20211222;6/1/2020;12:30;AREQUIPA;PE-1S;902;DESPISTE;0;1
20211222;6/1/2020;14:20;AREQUIPA;PE-1S;988;CHOQUE;2;5
20211222;7/1/2020;15:00;LIMA;PE-1S;29;CHOQUE;0;1
20211222;7/1/2020;11:30;HUANUCO;PE-18A;111;DESPISTE;0;0
20211222;7/1/2020;4:30;HUANCAVELICA;PE-28A;124;ESPECIAL;0;2
20211222;7/1/2020;16:30;AREQUIPA;PE-34A;151;DESPISTE;0;1
20211222;7/1/2020;5:00;CUSCO;PE-3S;155;CHOQUE;1;0
20211222;7/1/2020;6:15;ANCASH;PE-1N;246;DESPISTE;0;3
20211222;7/1/2020;19:30;APURIMAC;PE-30A;283;DESPISTE;0;6
20211222;7/1/2020;17:15;ANCASH;PE-1N;287;DESPISTE;0;1
20211222;7/1/2020;3:15;ICA;PE-1S;315;DESPISTE;0;1
20211222;7/1/2020;8:10;ANCASH;PE-3N;629;CHOQUE;0;2
20211222;7/1/2020;13:00;CUSCO;PE-3S;870;CHOQUE;0;1
20211222;7/1/2020;16:30;AREQUIPA;PE-1S;872;DESPISTE;0;0
20211222;7/1/2020;6:00;CUSCO;PE-3S;1063;CHOQUE;0;0
20211222;8/1/2020;11:35;JUNIN;PE-22;15;DESPISTE;0;1
20211222;8/1/2020;16:30;AREQUIPA;PE-34E;23;DESPISTE;2;4
20211222;8/1/2020;7:35;JUNIN;PE-22;37;DESPISTE;0;1
20211222;8/1/2020;21:00;LIMA;PE-1N;48;CHOQUE;0;0
20211222;8/1/2020;15:20;CAJAMARCA;PE-3N;50;DESPISTE;0;0
20211222;8/1/2020;3:30;PIURA;PE-1N;61;CHOQUE;0;0
20211222;8/1/2020;21:00;HUANCAVELICA;PE-28A;80;CHOQUE;1;0
20211222;8/1/2020;14:40;AREQUIPA;PE-34A;141;DESPISTE;0;2
20211222;8/1/2020;10:00;PUNO;PE-34A;205;DESPISTE;0;2
20211222;8/1/2020;11:30;HUANUCO;PE-3N;272;DESPISTE;0;2
20211222;8/1/2020;4:20;ICA;PE-1S;331;CHOQUE;2;5
20211222;8/1/2020;5:30;ANCASH;PE-1N;416;ATROPELLO;1;0
20211222;9/1/2020;12:20;ANCASH;PE-12B;8;DESPISTE;0;25
20211222;9/1/2020;5:30;LA LIBERTAD;PE-1NF;9;DESPISTE;0;0
20211222;9/1/2020;15:25;CAJAMARCA;PE-06B;11;CHOQUE;0;3
20211222;9/1/2020;18:20;AREQUIPA;PE-34A;88;CHOQUE;0;1
20211222;9/1/2020;21:30;LAMBAYEQUE;PE-1N;89;CHOQUE;0;1
20211222;9/1/2020;22:15;AREQUIPA;PE-34A;120;CHOQUE;0;4
20211222;9/1/2020;7:20;JUNIN;PE-22;135;CHOQUE;0;0
20211222;9/1/2020;23:00;ANCASH;PE-1N;432;ESPECIAL;0;1
20211222;9/1/2020;6:30;SAN MARTIN;PE-5N;634;ESPECIAL;0;1
20211222;9/1/2020;9:40;LA LIBERTAD;PE-1N;655;DESPISTE;0;5
20211222;9/1/2020;10:30;AREQUIPA;PE-1S;823;ATROPELLO;1;0
20211222;9/1/2020;20:10;CUSCO;PE-3S;1067;DESPISTE;0;2
20211222;10/1/2020;23:50;TACNA;PE-1SD;28;CHOQUE;0;0
20211222;10/1/2020;23:15;LIMA;PE-1S;70;DESPISTE;0;5
20211222;10/1/2020;12:00;ICA;PE-30A;71;DESPISTE;2;0
20211222;10/1/2020;20:30;CAJAMARCA;PE-06B;79;CHOQUE;0;2
20211222;10/1/2020;23:30;LIMA;PE-1S;91;ATROPELLO;1;0
20211222;10/1/2020;19:50;JUNIN;PE-3N;94;CHOQUE;0;0
20211222;10/1/2020;16:40;LIMA;PE-1S;101;CHOQUE;0;0
20211222;10/1/2020;17:25;LIMA;PE-1S;129;DESPISTE;0;1
20211222;10/1/2020;17:00;LAMBAYEQUE;PE-06A;167;DESPISTE;0;2
20211222;10/1/2020;5:00;AREQUIPA;PE-34A;179;DESPISTE;1;4
20211222;10/1/2020;6:45;ICA;PE-1S;195;CHOQUE;0;1
20211222;10/1/2020;2:30;AMAZONAS;PE-5N;264;DESPISTE;0;6
20211222;10/1/2020;17:40;LA LIBERTAD;PE-1N;506;ESPECIAL;0;0
20211222;10/1/2020;6:30;LA LIBERTAD;PE-1N;620;CHOQUE;0;4
20211222;11/1/2020;17:40;ANCASH;AN-110;3;CHOQUE;0;0
20211222;11/1/2020;17:30;AREQUIPA;PE-34E;20;CHOQUE;0;10
20211222;11/1/2020;11:00;LIMA;PE-1N;22;ATROPELLO;0;2
20211222;11/1/2020;10:45;LIMA;PE-1N;75;ESPECIAL;0;2
20211222;11/1/2020;3:20;LIMA;PE-22;87;CHOQUE;0;0
20211222;11/1/2020;7:40;CAJAMARCA;PE-3N;94;CHOQUE;0;2
20211222;11/1/2020;7:46;LIMA;PE-22;100;CHOQUE;0;5
20211222;11/1/2020;3:45;CUSCO;PE-28B;101;DESPISTE;0;0
20211222;11/1/2020;23:40;JUNIN;PE-3S;124;CHOQUE;0;0
20211222;11/1/2020;14:20;PUNO;PE-34H;131;CHOQUE;0;0
20211222;11/1/2020;22:10;JUNIN;PE-22;160;DESPISTE;0;0
20211222;11/1/2020;6:45;ICA;PE-1S;187;CHOQUE;0;1
20211222;11/1/2020;20:30;LA LIBERTAD;PE-1N;518;CHOQUE;0;0
20211222;11/1/2020;17:05;AREQUIPA;PE-1S;587;DESPISTE;0;0
20211222;11/1/2020;20:30;LAMBAYEQUE;PE-1N;768;CHOQUE;0;1
20211222;11/1/2020;0:30;PIURA;PE-1N;971;CHOQUE;0;1
20211222;11/1/2020;5:00;AREQUIPA;PE-1S;987;CHOQUE;0;0
20211222;11/1/2020;1:30;CUSCO;PE-3S;993;CHOQUE;1;0
20211222;11/1/2020;4:30;CUSCO;PE-3S;1106;CHOQUE;0;2
20211222;11/1/2020;11:40;MOQUEGUA;PE-1S;1261;CHOQUE;0;1
20211222;12/1/2020;19:45;PUNO;PE-34H;6;CHOQUE;1;0
20211222;12/1/2020;4:10;LAMBAYEQUE;PE-08;9;CHOQUE;1;1
20211222;12/1/2020;15:30;ANCASH;AN-111;20;DESPISTE;0;1
20211222;12/1/2020;0:30;LIMA;PE-1N;43;CHOQUE;0;1
20211222;12/1/2020;1:10;LIMA;PE-22;60;CHOQUE;0;2
20211222;12/1/2020;16:30;LIMA;PE-1N;63;DESPISTE;0;5
20211222;12/1/2020;6:40;LIMA;PE-1S;66;DESPISTE;0;0
20211222;12/1/2020;23:20;UCAYALI;PE-18C;96;CHOQUE;2;0
20211222;12/1/2020;7:30;LIMA;PE-22;98;DESPISTE;0;0
20211222;12/1/2020;16:50;AREQUIPA;PE-1SD;119;DESPISTE;0;2
20211222;12/1/2020;14:30;JUNIN;PE-3S;137;CHOQUE;0;3
20211222;12/1/2020;1:55;LIMA;PE-1N;159;CHOQUE;1;27
20211222;12/1/2020;8:55;ICA;PE-1S;199;DESPISTE;0;2
20211222;12/1/2020;21:30;ICA;PE-1S;225;CHOQUE;0;0
20211222;12/1/2020;17:20;AMAZONAS;PE-08B;277;DESPISTE;0;0
20211222;12/1/2020;14:50;ANCASH;PE-1N;320;ESPECIAL;0;0
20211222;12/1/2020;3:45;MADRE DE DIOS;PE-30C;329;DESPISTE;0;1
20211222;12/1/2020;4:20;ICA;PE-1S;357;CHOQUE;5;6
20211222;12/1/2020;6:20;SAN MARTIN;PE-5N;390;DESPISTE;0;0
20211222;12/1/2020;17:30;MADRE DE DIOS;PE-30C;460;DESPISTE;1;3
20211222;12/1/2020;13:10;LA LIBERTAD;PE-1N;521;CHOQUE;0;3
20211222;12/1/2020;15:00;AREQUIPA;PE-1S;576;CHOQUE;0;1
20211222;12/1/2020;18:35;LA LIBERTAD;PE-1N;656;DESPISTE;0;6
20211222;12/1/2020;18:10;AREQUIPA;PE-1S;688;DESPISTE;0;0
20211222;12/1/2020;9:00;PUNO;PE-3S;1300;CHOQUE;0;1
20211222;12/1/2020;4:25;CAJAMARCA;PE-3N;1814;CHOQUE;0;2
20211222;13/1/2020;15:20;AMAZONAS;PE-5N;12;CHOQUE;0;0
20211222;13/1/2020;19:00;JUNIN;PE-5S;12;DESPISTE;0;0
20211222;13/1/2020;17:40;JUNIN;PE-3S;46;CHOQUE;0;0
20211222;13/1/2020;13:20;JUNIN;PE-3S;46;CHOQUE;0;1
20211222;13/1/2020;20:20;HUANUCO;PE-18A;50;DESPISTE;0;0
20211222;13/1/2020;15:35;PUNO;PE-34H;55;DESPISTE;0;0
20211222;13/1/2020;22:00;AREQUIPA;PE-34A;76;DESPISTE;0;0
20211222;13/1/2020;18:50;LAMBAYEQUE;PE-06A;92;CHOQUE;1;0
20211222;13/1/2020;16:20;AMAZONAS;PE-5N;135;DESPISTE;0;3
20211222;13/1/2020;15:50;LA LIBERTAD;PE-1N;561;ATROPELLO;0;1
20211222;13/1/2020;13:10;TACNA;PE-1S;1235;DESPISTE;0;1
20211222;14/1/2020;11:40;LIMA;PE-1S;24;CHOQUE;1;0
20211222;14/1/2020;16:30;LIMA;PE-1SJ;32;CHOQUE;0;2
20211222;14/1/2020;13:35;LIMA;PE-1N;75;CHOQUE;0;1
20211222;14/1/2020;13:55;PUNO;PE-34H;86;CHOQUE;0;2
20211222;14/1/2020;18:00;HUANCAVELICA;PE-28A;114;DESPISTE;0;1
20211222;14/1/2020;16:30;LIMA;PE-1S;125;DESPISTE;0;0
20211222;14/1/2020;13:30;JUNIN;PE-22;145;DESPISTE;0;0
20211222;14/1/2020;2:40;LIMA;PE-1N;201;DESPISTE;0;0
20211222;14/1/2020;15:00;ANCASH;PE-1N;331;DESPISTE;1;5
20211222;14/1/2020;12:30;APURIMAC;PE-3S;828;DESPISTE;0;3
20211222;14/1/2020;2:30;CUSCO;PE-3S;970;DESPISTE;0;3
20211222;14/1/2020;19:10;CUSCO;PE-3S;1009;CHOQUE;0;2
20211222;15/1/2020;18:00;LIMA;PE-20A;6;CHOQUE;0;0
20211222;15/1/2020;21:30;AMAZONAS;PE-5N;7;DESPISTE;0;1
20211222;15/1/2020;21:35;PIURA;PE-02A;8;DESPISTE;1;0
20211222;15/1/2020;7:50;LIMA;PE-1S;32;DESPISTE;0;1
20211222;15/1/2020;3:00;JUNIN;PE-3S;37;CHOQUE;0;8
20211222;15/1/2020;17:40;JUNIN;PE-3S;62;DESPISTE;0;1
20211222;15/1/2020;17:40;JUNIN;PE-3S;62;DESPISTE;0;1
20211222;15/1/2020;20:15;LIMA;PE-1N;81;ATROPELLO;1;1
20211222;15/1/2020;3:30;JUNIN;PE-22;152;DESPISTE;0;0
20211222;15/1/2020;16:00;PIURA;PE-1NJ;154;DESPISTE;0;6
20211222;15/1/2020;7:30;CAJAMARCA;PE-06B;155;DESPISTE;1;1
20211222;15/1/2020;9:30;HUANUCO;PE-14A;203;DESPISTE;0;0
20211222;15/1/2020;11:55;ICA;PE-1S;208;DESPISTE;0;2
20211222;15/1/2020;6:50;LIMA;PE-1N;217;DESPISTE;0;2
20211222;15/1/2020;18:00;ICA;PE-1S;268;DESPISTE;0;3
20211222;15/1/2020;8:30;AMAZONAS;PE-5N;273;DESPISTE;0;0
20211222;15/1/2020;15:47;ICA;PE-1S;283;ATROPELLO;0;1
20211222;15/1/2020;17:00;AYACUCHO;PE-28A;313;DESPISTE;0;0
20211222;15/1/2020;7:45;ANCASH;PE-1N;342;CHOQUE;0;0
20211222;15/1/2020;22:10;ANCASH;PE-1N;343;DESPISTE;0;2
20211222;15/1/2020;14:20;CUSCO;PE-3S;985;ATROPELLO;1;0
20211222;15/1/2020;12:50;Puno;PE-3S;1280;DESPISTE;0;1
20211222;16/1/2020;18:20;LORETO;LO-103;11;CHOQUE;0;2
20211222;16/1/2020;16:30;Cusco;PE-28B;14;ATROPELLO;0;1
20211222;16/1/2020;21:45;LIMA;PE-1NA;20;CHOQUE;0;0
20211222;16/1/2020;3:44;CAJAMARCA;PE-06B;32;DESPISTE;0;7
20211222;16/1/2020;17:15;Arequipa;PE-34F;38;DESPISTE;0;0
20211222;16/1/2020;5:30;LIMA;PE-22;40;CHOQUE;0;0
20211222;16/1/2020;4:00;LIMA;PE-20A;45;DESPISTE;1;3
20211222;16/1/2020;19:00;HUANUCO;PE-18A;49;DESPISTE;0;0
20211222;16/1/2020;15:00;AREQUIPA;PE-34A;53;CHOQUE;0;3
20211222;16/1/2020;14:00;LIMA;PE-1N;64;DESPISTE;0;1
20211222;16/1/2020;15:55;LIMA;PE-1S;77;CHOQUE;0;0
20211222;16/1/2020;23:50;AMAZONAS;PE-5N;81;CHOQUE;0;0
20211222;16/1/2020;0:38;LIMA;PE-22;92;DESPISTE;0;0
20211222;16/1/2020;21:00;LIMA;PE-22;112;DESPISTE;0;0
20211222;16/1/2020;21:50;Arequipa;PE-34A;124;CHOQUE;0;0
20211222;16/1/2020;17:45;CAJAMARCA;PE-08B;130;DESPISTE;0;2
20211222;16/1/2020;9:00;HUANCAVELICA;PE-28A;137;DESPISTE;0;2
20211222;16/1/2020;18:30;JUNIN;PE-22;139;DESPISTE;0;0
20211222;16/1/2020;19:30;ICA;PE-1S;299;ATROPELLO;0;2
20211222;16/1/2020;8:00;ANCASH;PE-1N;383;DESPISTE;0;0
20211222;16/1/2020;13:00;AYACUCHO;PE-3S;464;DESPISTE;0;4
20211222;16/1/2020;0:05;AREQUIPA;PE-1S;935;CHOQUE;2;0
20211222;17/1/2020;9:58;CUSCO;PE-34G;4;CHOQUE;0;2
20211222;17/1/2020;12:50;JUNIN;PE-3S;6;DESPISTE;0;0
20211222;17/1/2020;5:50;ANCASH;PE-16;49;DESPISTE;1;0
20211222;17/1/2020;15:40;AREQUIPA;PE-34A;78;DESPISTE;1;9
20211222;17/1/2020;N.I.;LIMA;PE-1N;80;DESPISTE;0;0
20211222;17/1/2020;15:30;TACNA;PE-36A;124;DESPISTE;1;3
20211222;17/1/2020;12:30;CAJAMARCA;PE-08B;126;DESPISTE;1;1
20211222;17/1/2020;5:00;AMAZONAS;PE-5N;285;DESPISTE;0;1
20211222;17/1/2020;19:50;APURIMAC;PE-3S;759;DESPISTE;2;2
20211222;18/1/2020;9:00;JUNIN;PE-3SA;19;DESPISTE;0;0
20211222;18/1/2020;18:00;HUANUCO;PE-18A;20;DESPISTE;0;0
20211222;18/1/2020;9:30;LAMBAYEQUE;PE-1NJ;35;CHOQUE;0;1
20211222;18/1/2020;8:45;LIMA;PE-22;57;DESPISTE;0;0
20211222;18/1/2020;17:50;JUNIN;PE-22;62;DESPISTE;0;4
20211222;18/1/2020;9:30;AREQUIPA;PE-34E;63;DESPISTE;0;0
20211222;18/1/2020;20:00;CAJAMARCA;PE-06B;78;DESPISTE;0;0
20211222;18/1/2020;15:30;LIMA;PE-1N;82;CHOQUE;0;1
20211222;18/1/2020;11:00;LA LIBERTAD;PE-1N;89;CHOQUE;0;1
20211222;18/1/2020;2:00;LIMA;PE-22;103;DESPISTE;0;0
20211222;18/1/2020;19:00;LIMA;PE-1S;173;ESPECIAL;0;0
20211222;18/1/2020;10:30;AMAZONAS;PE-5N;233;DESPISTE;0;0
20211222;18/1/2020;12:30;PUNO;PE-34A;272;DESPISTE;0;0
20211222;18/1/2020;12:30;PUNO;PE-34A;272;DESPISTE;0;0
20211222;18/1/2020;19:40;CUSCO;PE-3S;1101;CHOQUE;0;14
20211222;19/1/2020;10:20;LA LIBERTAD;N.I.;0;CHOQUE;0;14
20211222;19/1/2020;13:55;PUNO;PE-34H;36;CHOQUE;0;3
20211222;19/1/2020;21:30;CUSCO;CU-117;43;CHOQUE;0;1
20211222;19/1/2020;17:45;PIURA;PE-1N;64;DESPISTE;0;1
20211222;19/1/2020;16:45;HUANCAVELICA;PE-28A;93;DESPISTE;0;1
20211222;19/1/2020;10:00;HUANUCO;PE-18A;110;CHOQUE;0;0
20211222;19/1/2020;17:00;AREQUIPA;PE-34A;117;CHOQUE;0;4
20211222;19/1/2020;7:00;ICA;PE-1S;202;DESPISTE;0;1
20211222;19/1/2020;10:50;LIMA;PE-1N;215;DESPISTE;0;0
20211222;19/1/2020;23:10;SAN MARTIN;PE-5N;572;CHOQUE;0;1
20211222;19/1/2020;4:00;LA LIBERTAD;PE-1N;713;CHOQUE;0;1
20211222;20/1/2020;10:45;JUNIN;PE-3N;1;DESPISTE;0;3
20211222;20/1/2020;21:30;ANCASH;PE-14;2;CHOQUE;0;0
20211222;20/1/2020;10:00;HUANCAVELICA;PE-3SD;8;DESPISTE;1;2
20211222;20/1/2020;22:45;LAMBAYEQUE;PE-1N;10;ATROPELLO;0;1
20211222;20/1/2020;14:00;LA LIBERTAD;PE-1S;14;CHOQUE;1;0
20211222;20/1/2020;6:00;LIMA;PE-1N;106;CHOQUE;0;0
20211222;20/1/2020;13:10;AREQUIPA;PE-34A;109;DESPISTE;0;0
20211222;20/1/2020;2:30;LIMA;PE-1N;137;DESPISTE;0;0
20211222;20/1/2020;13:20;AREQUIPA;PE-34A;146;DESPISTE;1;5
20211222;20/1/2020;3:10;LIMA;PE-1N;159;DESPISTE;0;7
20211222;20/1/2020;15:30;JUNIN;PE-3S;162;DESPISTE;0;0
20211222;20/1/2020;21:00;PIURA;PE-1N;234;ATROPELLO;0;1
20211222;20/1/2020;0:36;ICA;PE-1S;324;ATROPELLO;1;0
20211222;20/1/2020;13:45;SAN MARTIN;PE-5N;397;DESPISTE;0;0
20211222;20/1/2020;21:20;ICA;PE-1S;461;ATROPELLO;1;0
20211222;20/1/2020;21:40;AREQUIPA;PE-1S;668;DESPISTE;0;0
20211222;21/1/2020;7:40;JUNIN;N.I.;30;DESPISTE;0;1
20211222;21/1/2020;6:36;TACNA;PE-36;34;DESPISTE;0;0
20211222;21/1/2020;10:25;TACNA;N.I.;44;DESPISTE;0;2
20211222;21/1/2020;23:50;LIMA;PE-1N;48;CHOQUE;0;0
20211222;21/1/2020;6:45;LIMA;PE-22;57;CHOQUE;0;2
20211222;21/1/2020;20:30;HUANCAVELICA;PE-28A;66;DESPISTE;0;0
20211222;21/1/2020;4:30;ANCASH;PE-16;82;DESPISTE;0;1
20211222;21/1/2020;8:30;AYACUCHO;PE-30A;100;CHOQUE;0;0
20211222;21/1/2020;21:00;TACNA;N.I.;108;CHOQUE;0;0
20211222;21/1/2020;19:30;JUNIN;PE-3S;111;ATROPELLO;0;1
20211222;21/1/2020;6:10;AMAZONAS;PE-5N;230;DESPISTE;0;0
20211222;21/1/2020;9:15;ANCASH;PE-1N;252;CHOQUE;0;0
20211222;21/1/2020;2:40;ICA;PE-1S;271;ATROPELLO;0;1
20211222;21/1/2020;2:30;ICA;PE-1S;271;ATROPELLO;0;1
20211222;21/1/2020;11:10;MADRE DE DIOS;PE-30C;274;DESPISTE;0;0
20211222;21/1/2020;11:40;ANCASH;PE-1N;275;DESPISTE;0;3
20211222;21/1/2020;1:25;ANCASH;PE-1N;323;DESPISTE;0;4
20211222;21/1/2020;7:00;ANCASH;N.I.;622;DESPISTE;0;1
20211222;21/1/2020;0:00;LAMBAYEQUE;PE-1N;920;CHOQUE;0;9
20211222;22/1/2020;2:48;JUNIN;N.I.;10;DESPISTE;0;1
20211222;22/1/2020;10:50;JUNIN;PE-3S;22;CHOQUE;2;8
20211222;22/1/2020;3:30;JUNIN;PE-22;27;DESPISTE;0;1
20211222;22/1/2020;19:00;AYACUCHO;N.I.;45;DESPISTE;0;5
20211222;22/1/2020;7:00;LIMA;PE-1N;70;DESPISTE;0;0
20211222;22/1/2020;4:30;LIMA;PE-22;80;ESPECIAL;0;2
20211222;22/1/2020;7:20;CAJAMARCA;PE-08;85;DESPISTE;0;0
20211222;22/1/2020;11:20;LIMA;PE-22;111;CHOQUE;0;0
20211222;22/1/2020;2:00;AREQUIPA;PE-34A;136;DESPISTE;0;2
20211222;22/1/2020;0:30;ICA;PE-1S;200;CHOQUE;0;5
20211222;22/1/2020;10:45;ICA;PE-1S;222;DESPISTE;0;0
20211222;22/1/2020;18:22;ANCASH;PE-1N;419;CHOQUE;1;2
20211222;22/1/2020;6:20;HUANUCO;N.I.;459;DESPISTE;0;0
20211222;22/1/2020;18:15;LA LIBERTAD;PE-1N;512;ESPECIAL;0;0
